1651563644715,largely,"<div class=""trans""><span class=""trans_title"">google</span><div class=""trans_content"">該公司在很大程度上因其在尖端技術的投資而聞名。</div><span class=""trans_title"">youdaotrans</span><div class=""trans_content"">该公司有一个很大程度上是由于他们的声誉</div><span class=""trans_title"">baidu</span><div class=""trans_content"">該公司之所以獲得聲譽，主要是因為他們在尖端科技上的投資。</div></div>",The company got a reputation largely due to their investment in cutting edge technology.,The company got a reputation {{c1::largely}} due to their investment in cutting edge technology.,,AI多益，Santa(升答),https://aitutor.riiid.co/learning-cell?cellId=9728670,https://aitutor.riiid.co/favicon-white.ico,,基本單字
1651562798021,recently,"<div class=""trans""><span class=""trans_title"">google</span><div class=""trans_content"">這不僅發生了。</div><span class=""trans_title"">youdaotrans</span><div class=""trans_content"">没有最近刚刚发生。</div><span class=""trans_title"">baidu</span><div class=""trans_content"">這並不是最近才發生的。</div></div>",That has not just happened recently.,That has not just happened {{c1::recently}}.,,AI多益，Santa(升答),https://aitutor.riiid.co/learning-cell?cellId=9728670,https://aitutor.riiid.co/favicon-white.ico,,基本單字
1651562777341,refund,"<div class=""trans""><span class=""trans_title"">google</span><div class=""trans_content"">給我一點時間，我將把這筆錢退還給您。</div><span class=""trans_title"">youdaotrans</span><div class=""trans_content"">给我一下,我将退款</div><span class=""trans_title"">baidu</span><div class=""trans_content"">請稍等，我會把這筆錢退還給你。</div></div>",Give me just a moment and I’ll refund that amount to you.,Give me just a moment and I’ll {{c1::refund}} that amount to you.,,AI多益，Santa(升答),https://aitutor.riiid.co/learning-cell?cellId=9728670,https://aitutor.riiid.co/favicon-white.ico,,基本單字
1651562742232,receive,"<div class=""trans""><span class=""trans_title"">google</span><div class=""trans_content"">我們收到您的訂單後需要一個月的時間。</div><span class=""trans_title"">youdaotrans</span><div class=""trans_content"">我们收到您的订单后需要一个月交货</div><span class=""trans_title"">baidu</span><div class=""trans_content"">我們收到你的訂單後一個月交貨。</div></div>",Delivery takes a month after we receive your order.,Delivery takes a month after we {{c1::receive}} your order.,,AI多益，Santa(升答),https://aitutor.riiid.co/learning-cell?cellId=9728670,https://aitutor.riiid.co/favicon-white.ico,,基本單字
1651562728648,finish,"<div class=""trans""><span class=""trans_title"">google</span><div class=""trans_content"">他將立即完成報告。</div><span class=""trans_title"">youdaotrans</span><div class=""trans_content"">他将立即完成报告。</div><span class=""trans_title"">baidu</span><div class=""trans_content"">他將立即完成報告。</div></div>",He will finish the report immediately.,He will {{c1::finish}} the report immediately.,,AI多益，Santa(升答),https://aitutor.riiid.co/learning-cell?cellId=9728670,https://aitutor.riiid.co/favicon-white.ico,,基本單字
1651562716576,benefits,"<div class=""trans""><span class=""trans_title"">google</span><div class=""trans_content"">公司提供的好處是傑出的。</div><span class=""trans_title"">youdaotrans</span><div class=""trans_content"">公司提供的福利。</div><span class=""trans_title"">baidu</span><div class=""trans_content"">該公司提供的好處非常突出。</div></div>",The benefits the company offers are outstanding.,The {{c1::benefits}} the company offers are outstanding.,,AI多益，Santa(升答),https://aitutor.riiid.co/learning-cell?cellId=9728670,https://aitutor.riiid.co/favicon-white.ico,,基本單字
1651562618635,costume,"<div class=""trans""><span class=""trans_title"">google</span><div class=""trans_content"">她已經成為服裝設計師三年了。</div><span class=""trans_title"">youdaotrans</span><div class=""trans_content"">她是一个服装设计师三年了。</div><span class=""trans_title"">baidu</span><div class=""trans_content"">她做服裝設計師已經三年了。</div></div>",She has been a costume designer for three years.,She has been a {{c1::costume}} designer for three years.,,AI多益，Santa(升答),https://aitutor.riiid.co/learning-cell?cellId=9728670,https://aitutor.riiid.co/favicon-white.ico,,基本單字
1651562187643,profits,"<div class=""trans""><span class=""trans_title"">google</span><div class=""trans_content"">我們計劃了積極的營銷策略來產生大量利潤。</div><span class=""trans_title"">youdaotrans</span><div class=""trans_content"">我们计划积极的营销策略来基因</div><span class=""trans_title"">baidu</span><div class=""trans_content"">我們計畫了積極的行銷策略以產生巨大的利潤。</div></div>",We planned aggressive marketing strategies to generate large profits.,We planned aggressive marketing strategies to generate large {{c1::profits}}.,,AI多益，Santa(升答),https://aitutor.riiid.co/learning-cell?cellId=9728670,https://aitutor.riiid.co/favicon-white.ico,,基本單字
1651561905795,caution,"<div class=""trans""><span class=""trans_title"">google</span><div class=""trans_content"">建議消費者在將該產品應用於精緻織物時要謹慎。</div><span class=""trans_title"">youdaotrans</span><div class=""trans_content"">建议消费者应用时要特别小心</div><span class=""trans_title"">baidu</span><div class=""trans_content"">建議消費者在精細面料上使用本產品時小心。</div></div>",Consumers are advised to use caution when applying this product to delicate fabrics.,Consumers are advised to use {{c1::caution}} when applying this product to delicate fabrics.,,AI多益，Santa(升答),https://aitutor.riiid.co/learning-cell?cellId=9728670,https://aitutor.riiid.co/favicon-white.ico,,基本單字
1651561885675,average,"<div class=""trans""><span class=""trans_title"">google</span><div class=""trans_content"">普通遊客現在比過去年輕。</div><span class=""trans_title"">youdaotrans</span><div class=""trans_content"">现在游客的平均比不年轻</div><span class=""trans_title"">baidu</span><div class=""trans_content"">現在的普通遊客比過去年輕。</div></div>",The average tourist is now younger than in the past.,The {{c1::average}} tourist is now younger than in the past.,,AI多益，Santa(升答),https://aitutor.riiid.co/learning-cell?cellId=9728670,https://aitutor.riiid.co/favicon-white.ico,,基本單字
1651561868659,arrive,"<div class=""trans""><span class=""trans_title"">google</span><div class=""trans_content"">請在預定時間前半小時到達。</div><span class=""trans_title"">youdaotrans</span><div class=""trans_content"">请前半小时到达预定t</div><span class=""trans_title"">baidu</span><div class=""trans_content"">請提前半小時到達。</div></div>",Please arrive half an hour before your scheduled time.,Please {{c1::arrive}} half an hour before your scheduled time.,,AI多益，Santa(升答),https://aitutor.riiid.co/learning-cell?cellId=9728670,https://aitutor.riiid.co/favicon-white.ico,,基本單字
1651561851999,travel agency,"<div class=""trans""><span class=""trans_title"">google</span><div class=""trans_content"">我們是世界上最大的在線旅行社。</div><span class=""trans_title"">youdaotrans</span><div class=""trans_content"">我们是世界上最大的在线旅行社。</div><span class=""trans_title"">baidu</span><div class=""trans_content"">我們是世界上最大的線上旅行社。</div></div>",We’re the world’s largest online travel agency.,We’re the world’s largest online {{c1::travel agency}}.,,AI多益，Santa(升答),https://aitutor.riiid.co/learning-cell?cellId=9728670,https://aitutor.riiid.co/favicon-white.ico,,基本單字
1651561831659,concentration,"<div class=""trans""><span class=""trans_title"">google</span><div class=""trans_content"">多任務對工人的注意力和生產力產生不利影響。</div><span class=""trans_title"">youdaotrans</span><div class=""trans_content"">多任务处理不利影响工人的介绍</div><span class=""trans_title"">baidu</span><div class=""trans_content"">多工處理會對員工的注意力和生產力產生負面影響。</div></div>",Multitasking adversely affects workers’ concentration and productivity.,Multitasking adversely affects workers’ {{c1::concentration}} and productivity.,,AI多益，Santa(升答),https://aitutor.riiid.co/learning-cell?cellId=9728670,https://aitutor.riiid.co/favicon-white.ico,,基本單字
1651561812834,choose,"<div class=""trans""><span class=""trans_title"">google</span><div class=""trans_content"">委員會將在周五之前選擇設計。</div><span class=""trans_title"">youdaotrans</span><div class=""trans_content"">该委员会将选择一个设计在星期五。</div><span class=""trans_title"">baidu</span><div class=""trans_content"">委員會將在週五前選定一個設計方案。</div></div>",The commission will choose a design by Friday.,The commission will {{c1::choose}} a design by Friday.,,AI多益，Santa(升答),https://aitutor.riiid.co/learning-cell?cellId=9728670,https://aitutor.riiid.co/favicon-white.ico,,基本單字
1651561801249,handled,"<div class=""trans""><span class=""trans_title"">google</span><div class=""trans_content"">這些化學物質應謹慎處理。</div><span class=""trans_title"">youdaotrans</span><div class=""trans_content"">应该小心处理这些化学物质。</div><span class=""trans_title"">baidu</span><div class=""trans_content"">這些化學品應小心處理。</div></div>",These chemicals should be handled with care.,These chemicals should be {{c1::handled}} with care.,,AI多益，Santa(升答),https://aitutor.riiid.co/learning-cell?cellId=9728670,https://aitutor.riiid.co/favicon-white.ico,,基本單字
1651561789573,sufficient,"<div class=""trans""><span class=""trans_title"">google</span><div class=""trans_content"">讓我有足夠的時間完成文書工作。</div><span class=""trans_title"">youdaotrans</span><div class=""trans_content"">让我足够的时间来完成文书工作。</div><span class=""trans_title"">baidu</span><div class=""trans_content"">請給我足够的時間完成檔案工作。</div></div>",Allow me sufficient time to complete paperwork.,Allow me {{c1::sufficient}} time to complete paperwork.,,AI多益，Santa(升答),https://aitutor.riiid.co/learning-cell?cellId=9728670,https://aitutor.riiid.co/favicon-white.ico,,基本單字
1651561760677,affected,"<div class=""trans""><span class=""trans_title"">google</span><div class=""trans_content"">乾旱對農作物產生了不利影響。</div><span class=""trans_title"">youdaotrans</span><div class=""trans_content"">干旱的不利影响作物。</div><span class=""trans_title"">baidu</span><div class=""trans_content"">乾旱對農作物產生了不利影響。</div></div>",The drought adversely affected crops.,The drought adversely {{c1::affected}} crops.,,AI多益，Santa(升答),https://aitutor.riiid.co/learning-cell?cellId=9728670,https://aitutor.riiid.co/favicon-white.ico,,基本單字
1651561741907,involves,"<div class=""trans""><span class=""trans_title"">google</span><div class=""trans_content"">作為記者的工作涉及很多旅行。</div><span class=""trans_title"">youdaotrans</span><div class=""trans_content"">一个当记者的工作涉及到大量的旅行。</div><span class=""trans_title"">baidu</span><div class=""trans_content"">作為一名記者的工作涉及大量的旅行。</div></div>",The work as a journalist involves a lot of travel.,The work as a journalist {{c1::involves}} a lot of travel.,,AI多益，Santa(升答),https://aitutor.riiid.co/learning-cell?cellId=9728670,https://aitutor.riiid.co/favicon-white.ico,,基本單字
1651561725489,organic,"<div class=""trans""><span class=""trans_title"">google</span><div class=""trans_content"">大多數超級市場出售一系列有機產品。</div><span class=""trans_title"">youdaotrans</span><div class=""trans_content"">大多数超市销售的有机产品</div><span class=""trans_title"">baidu</span><div class=""trans_content"">大多數量販店出售一系列有機產品。</div></div>",Most supermarkets sell a range of organic products.,Most supermarkets sell a range of {{c1::organic}} products.,,AI多益，Santa(升答),https://aitutor.riiid.co/learning-cell?cellId=9728670,https://aitutor.riiid.co/favicon-white.ico,,基本單字
1651466114545,power outages,"<div class=""trans""><span class=""trans_title"">google</span><div class=""trans_content"">暴風雨的天氣導致停電。</div><span class=""trans_title"">youdaotrans</span><div class=""trans_content"">暴风雨天气导致停电。</div><span class=""trans_title"">baidu</span><div class=""trans_content"">暴風雨天氣導致停電。</div></div>",Stormy weather led to power outages.,Stormy weather led to {{c1::power outages}}.,,AI多益，Santa(升答),https://aitutor.riiid.co/learning-cell?cellId=9686625,https://aitutor.riiid.co/favicon-white.ico,,基本單字
1651466078285,contact,"<div class=""trans""><span class=""trans_title"">google</span><div class=""trans_content"">請聯繫我們的客戶服務中心。</div><span class=""trans_title"">youdaotrans</span><div class=""trans_content"">请联系我们的客户服务中心。</div><span class=""trans_title"">baidu</span><div class=""trans_content"">請聯繫我們的客戶服務中心。</div></div>",Please contact our customer service center.,Please {{c1::contact}} our customer service center.,,AI多益，Santa(升答),https://aitutor.riiid.co/learning-cell?cellId=9686625,https://aitutor.riiid.co/favicon-white.ico,,基本單字
1651466056773,distributed,"<div class=""trans""><span class=""trans_title"">google</span><div class=""trans_content"">小冊子分發給所有員工。</div><span class=""trans_title"">youdaotrans</span><div class=""trans_content"">宣传册分发给所有员工。</div><span class=""trans_title"">baidu</span><div class=""trans_content"">向所有工作人員分發了小册子。</div></div>",Brochures were distributed to all staff.,Brochures were {{c1::distributed}} to all staff.,,AI多益，Santa(升答),https://aitutor.riiid.co/learning-cell?cellId=9686625,https://aitutor.riiid.co/favicon-white.ico,,基本單字
1651465813127,professionals,"<div class=""trans""><span class=""trans_title"">google</span><div class=""trans_content"">該銀行保留許多會計師和其他財務專業人員。</div><span class=""trans_title"">youdaotrans</span><div class=""trans_content"">银行保留许多会计师和其他financ</div><span class=""trans_title"">baidu</span><div class=""trans_content"">該銀行聘請了許多會計師和其他金融專業人士。</div></div>",The bank retains many accountants and other finance professionals.,The bank retains many accountants and other finance {{c1::professionals}}.,,AI多益，Santa(升答),https://aitutor.riiid.co/learning-cell?cellId=9686625,https://aitutor.riiid.co/favicon-white.ico,,基本單字
1651465290357,statement,"<div class=""trans""><span class=""trans_title"">google</span><div class=""trans_content"">每月詳細說明您的用水和費用的聲明將很快到達。</div><span class=""trans_title"">youdaotrans</span><div class=""trans_content"">每月consumpti声明详述你的水</div><span class=""trans_title"">baidu</span><div class=""trans_content"">一份詳細說明你的用水量和費用的月度報表很快就會收到。</div></div>",A monthly statement detailing your water consumption and fees will arrive soon.,A monthly {{c1::statement}} detailing your water consumption and fees will arrive soon.,,AI多益，Santa(升答),https://aitutor.riiid.co/learning-cell?cellId=9686625,https://aitutor.riiid.co/favicon-white.ico,,基本單字
1651465270014,Motorists,"<div class=""trans""><span class=""trans_title"">google</span><div class=""trans_content"">駕車者將收到有關交通情況的信息。</div><span class=""trans_title"">youdaotrans</span><div class=""trans_content"">司机将获得交通信息</div><span class=""trans_title"">baidu</span><div class=""trans_content"">駕駛者將收到有關交通狀況的資訊。</div></div>",Motorists will receive information about traffic situations.,{{c1::Motorists}} will receive information about traffic situations.,,AI多益，Santa(升答),https://aitutor.riiid.co/learning-cell?cellId=9686625,https://aitutor.riiid.co/favicon-white.ico,,基本單字
1651465256438,prescription,"<div class=""trans""><span class=""trans_title"">google</span><div class=""trans_content"">那是一種非處方藥。</div><span class=""trans_title"">youdaotrans</span><div class=""trans_content"">这是一个非处方药物。</div><span class=""trans_title"">baidu</span><div class=""trans_content"">這是非處方藥。</div></div>",That’s a non-prescription medication.,That’s a non-{{c1::prescription}} medication.,,AI多益，Santa(升答),https://aitutor.riiid.co/learning-cell?cellId=9686625,https://aitutor.riiid.co/favicon-white.ico,,基本單字
1651465089916,differ,"<div class=""trans""><span class=""trans_title"">google</span><div class=""trans_content"">申請人的職業道德不同。</div><span class=""trans_title"">youdaotrans</span><div class=""trans_content"">申请人有不同的职业道德。</div><span class=""trans_title"">baidu</span><div class=""trans_content"">求職者的職業道德各不相同。</div></div>",Applicants differ in their work ethic.,Applicants {{c1::differ}} in their work ethic.,,AI多益，Santa(升答),https://aitutor.riiid.co/learning-cell?cellId=9686625,https://aitutor.riiid.co/favicon-white.ico,,基本單字
1651465069688,provided,"<div class=""trans""><span class=""trans_title"">google</span><div class=""trans_content"">該商店為客戶提供了最好的服務。</div><span class=""trans_title"">youdaotrans</span><div class=""trans_content"">商店为顾客提供最好的服务</div><span class=""trans_title"">baidu</span><div class=""trans_content"">這家商店為顧客提供最好的服務。</div></div>",The store provided customers with the best service.,The store {{c1::provided}} customers with the best service.,,AI多益，Santa(升答),https://aitutor.riiid.co/learning-cell?cellId=9686625,https://aitutor.riiid.co/favicon-white.ico,,基本單字
1651465025925,access,"<div class=""trans""><span class=""trans_title"">google</span><div class=""trans_content"">我可以訪問機密信息。</div><span class=""trans_title"">youdaotrans</span><div class=""trans_content"">我有访问机密信息。</div><span class=""trans_title"">baidu</span><div class=""trans_content"">我可以接觸到機密資訊。</div></div>",I have access to confidential information.,I have {{c1::access}} to confidential information.,,AI多益，Santa(升答),https://aitutor.riiid.co/learning-cell?cellId=9686625,https://aitutor.riiid.co/favicon-white.ico,,基本單字
1651463375921,hopeful,"<div class=""trans""><span class=""trans_title"">google</span><div class=""trans_content"">我們希望我們的辦公室能夠翻新。</div><span class=""trans_title"">youdaotrans</span><div class=""trans_content"">我们希望我们的办公室将翻新。</div><span class=""trans_title"">baidu</span><div class=""trans_content"">我們希望我們的辦公室能得到翻修。</div></div>",We are hopeful our office will be renovated.,We are {{c1::hopeful}} our office will be renovated.,,AI多益，Santa(升答),https://aitutor.riiid.co/learning-cell?cellId=9686625,https://aitutor.riiid.co/favicon-white.ico,,基本單字
1651463319112,failure,"<div class=""trans""><span class=""trans_title"">google</span><div class=""trans_content"">備份功率將在發生電源故障時可用。</div><span class=""trans_title"">youdaotrans</span><div class=""trans_content"">备份时可用</div><span class=""trans_title"">baidu</span><div class=""trans_content"">如果發生電源故障，備用電源將可用。</div></div>",The backup power will be available in the event of a power failure.,The backup power will be available in the event of a power {{c1::failure}}.,,AI多益，Santa(升答),https://aitutor.riiid.co/learning-cell?cellId=9686625,https://aitutor.riiid.co/favicon-white.ico,,基本單字
1651463216398,consists,"<div class=""trans""><span class=""trans_title"">google</span><div class=""trans_content"">該團隊由許多專家組成。</div><span class=""trans_title"">youdaotrans</span><div class=""trans_content"">团队由一些专家。</div><span class=""trans_title"">baidu</span><div class=""trans_content"">這個小組由一些專家組成。</div></div>",The team consists of a number of experts.,The team {{c1::consists}} of a number of experts.,,AI多益，Santa(升答),https://aitutor.riiid.co/learning-cell?cellId=9686625,https://aitutor.riiid.co/favicon-white.ico,,基本單字
1651463198825,until,"<div class=""trans""><span class=""trans_title"">google</span><div class=""trans_content"">直到星期六，我不會回到辦公室。</div><span class=""trans_title"">youdaotrans</span><div class=""trans_content"">我不会回到我的办公室,直到星期六。</div><span class=""trans_title"">baidu</span><div class=""trans_content"">我要到星期六才回辦公室。</div></div>",I will not return to my office until Saturday.,I will not return to my office {{c1::until}} Saturday.,,AI多益，Santa(升答),https://aitutor.riiid.co/learning-cell?cellId=9686625,https://aitutor.riiid.co/favicon-white.ico,,基本單字
1651463180987,instructions,"<div class=""trans""><span class=""trans_title"">google</span><div class=""trans_content"">一切都是根據指示完成的。</div><span class=""trans_title"">youdaotrans</span><div class=""trans_content"">一切都是根据指令完成。</div><span class=""trans_title"">baidu</span><div class=""trans_content"">一切都是按照訓示做的。</div></div>",Everything was done according to instructions.,Everything was done according to {{c1::instructions}}.,,AI多益，Santa(升答),https://aitutor.riiid.co/learning-cell?cellId=9686625,https://aitutor.riiid.co/favicon-white.ico,,基本單字
1651463090914,worth,"<div class=""trans""><span class=""trans_title"">google</span><div class=""trans_content"">該基金會提供價值30,000美元的獎學金。</div><span class=""trans_title"">youdaotrans</span><div class=""trans_content"">基金会提供了价值30000美元的奖学金。</div><span class=""trans_title"">baidu</span><div class=""trans_content"">該基金會提供價值3萬美元的獎學金。</div></div>","The foundation offers scholarships worth $30,000.","The foundation offers scholarships {{c1::worth}} $30,000.",,AI多益，Santa(升答),https://aitutor.riiid.co/learning-cell?cellId=9686625,https://aitutor.riiid.co/favicon-white.ico,,基本單字
1651463070546,appealed,"<div class=""trans""><span class=""trans_title"">google</span><div class=""trans_content"">該雜誌吸引了不同的人群。</div><span class=""trans_title"">youdaotrans</span><div class=""trans_content"">该杂志吸引不同群体的背影</div><span class=""trans_title"">baidu</span><div class=""trans_content"">這本雜誌吸引了不同的人群。</div></div>",The magazine appealed to different groups of people.,The magazine {{c1::appealed}} to different groups of people.,,AI多益，Santa(升答),https://aitutor.riiid.co/learning-cell?cellId=9686625,https://aitutor.riiid.co/favicon-white.ico,,基本單字
1651462986672,indicated,"<div class=""trans""><span class=""trans_title"">google</span><div class=""trans_content"">雷曼先生表示有計劃。</div><span class=""trans_title"">youdaotrans</span><div class=""trans_content"">雷曼先生表示,计划。</div><span class=""trans_title"">baidu</span><div class=""trans_content"">雷曼已經表示有計劃。</div></div>",Mr. Lehman has indicated that there are plans.,Mr. Lehman has {{c1::indicated}} that there are plans.,,AI多益，Santa(升答),https://aitutor.riiid.co/learning-cell?cellId=9686625,https://aitutor.riiid.co/favicon-white.ico,,基本單字
1651462953081,regularly,"<div class=""trans""><span class=""trans_title"">google</span><div class=""trans_content"">為了獲得最佳性能，請定期清潔過濾器。</div><span class=""trans_title"">youdaotrans</span><div class=""trans_content"">为获得最佳性能,清洁过滤器regularl</div><span class=""trans_title"">baidu</span><div class=""trans_content"">為了獲得最佳效能，請定期清潔濾清器。</div></div>","For optimal performance, clean the filter regularly.","For optimal performance, clean the filter {{c1::regularly}}.",,AI多益，Santa(升答),https://aitutor.riiid.co/learning-cell?cellId=9686625,https://aitutor.riiid.co/favicon-white.ico,,基本單字
1651462934654,immediately,"<div class=""trans""><span class=""trans_title"">google</span><div class=""trans_content"">請立即通知我們。</div><span class=""trans_title"">youdaotrans</span><div class=""trans_content"">请立即通知我们。</div><span class=""trans_title"">baidu</span><div class=""trans_content"">請立即通知我們。</div></div>",Please notify us immediately.,Please notify us {{c1::immediately}}.,,AI多益，Santa(升答),https://aitutor.riiid.co/learning-cell?cellId=9686625,https://aitutor.riiid.co/favicon-white.ico,,基本單字
1651462848539,serviced,"<div class=""trans""><span class=""trans_title"">google</span><div class=""trans_content"">複印機現已維修。</div><span class=""trans_title"">youdaotrans</span><div class=""trans_content"">复印机现在已经提供服务。</div><span class=""trans_title"">baidu</span><div class=""trans_content"">影印機現在已經維修好了。</div></div>",The copy machine has now been serviced.,The copy machine has now been {{c1::serviced}}.,,AI多益，Santa(升答),https://aitutor.riiid.co/learning-cell?cellId=9686625,https://aitutor.riiid.co/favicon-white.ico,,基本單字
1651462805473,depart,"<div class=""trans""><span class=""trans_title"">google</span><div class=""trans_content"">羅馬的航班在3號出發。</div><span class=""trans_title"">youdaotrans</span><div class=""trans_content"">在3航班离开罗马。</div><span class=""trans_title"">baidu</span><div class=""trans_content"">飛往羅馬的班機3點起飛。</div></div>",Flights for Rome depart at 3.,Flights for Rome {{c1::depart}} at 3.,,AI多益，Santa(升答),https://aitutor.riiid.co/learning-cell?cellId=9686625,https://aitutor.riiid.co/favicon-white.ico,,基本單字
1651462790153,warehouse,"<div class=""trans""><span class=""trans_title"">google</span><div class=""trans_content"">只需將其留在倉庫中。</div><span class=""trans_title"">youdaotrans</span><div class=""trans_content"">就让它在仓库里。</div><span class=""trans_title"">baidu</span><div class=""trans_content"">把它放在倉庫裏就行了。</div></div>",Just leave it in the warehouse.,Just leave it in the {{c1::warehouse}}.,,AI多益，Santa(升答),https://aitutor.riiid.co/learning-cell?cellId=9686625,https://aitutor.riiid.co/favicon-white.ico,,基本單字
1651462764208,presented,"<div class=""trans""><span class=""trans_title"">google</span><div class=""trans_content"">該組織向每個人提供證書。</div><span class=""trans_title"">youdaotrans</span><div class=""trans_content"">每个p组织提供一个证书</div><span class=""trans_title"">baidu</span><div class=""trans_content"">該組織向每個人頒發了證書。</div></div>",The organization presented a certificate to each person.,The organization {{c1::presented}} a certificate to each person.,,AI多益，Santa(升答),https://aitutor.riiid.co/learning-cell?cellId=9686625,https://aitutor.riiid.co/favicon-white.ico,,基本單字
